merchant_id,updated_at,currency,balance,balance_type
abc0026220,2024-03-23 00:01:14.289+00,,-33865.653900000005,real
abc0026232,2023-07-19 00:14:19.669+00,,0.0,test
abc0023598,2023-11-27 15:37:07.098+00,,0.18,real
abc0025942,2024-03-21 15:36:24.883+00,,2.4708000000000014,real
abc0021350,2023-07-20 00:11:45.346+00,,0.0,test
abc0025714,2023-07-20 07:40:47.19+00,,0.0,real
abc0026102,2023-07-28 00:14:25.193+00,,7.880400000000001,real
abc0026102,2023-09-20 06:45:19.952+00,,2499.3387000000002,test
abc0024147,2023-08-24 09:49:42.86+00,,56.7675,test
abc0025013,2023-10-10 07:52:53.37+00,,121.1354,test
abc0025714,2023-07-24 01:30:52.957+00,,18.0148,test
abc0026246,2023-07-21 00:14:07.538+00,,0.0,real
abc0026254,2023-07-21 00:14:07.85+00,,0.0,test
abc0026060,2024-03-19 00:20:11.974+00,,-171904.7928,real
abc0003587,2023-07-22 00:02:13.757+00,,0.0,real
abc0026279,2023-07-23 00:14:13.888+00,,0.0,test
abc0025013,2023-08-15 00:25:37.389+00,,-27102.8661,real
abc0023540,2024-03-19 14:51:18.752+00,,0.0,real
abc0026240,2023-07-26 10:20:16.127+00,,4.1085,test
abc0024777,2023-07-26 00:13:34.219+00,,0.0,test
abc0019209,2024-01-05 06:36:18.923+00,,168.45099999999994,test
abc0026270,2023-07-26 15:56:50.647+00,,0.0,real
abc0025173,2023-07-27 00:13:50.581+00,,0.0,test
abc0026312,2023-07-27 00:14:27.657+00,,0.0,real
abc0026334,2023-07-27 00:14:28.442+00,,0.0,test
abc0023571,2024-01-02 07:55:49.156+00,,0.0,real
abc0025439,2024-02-09 00:17:37.409+00,,-7.92,real
abc0007474,2023-07-28 00:04:38.209+00,,0.0,test
abc0024588,2024-01-26 00:17:12.634+00,,-12039.6696,real
abc0026370,2023-08-12 07:06:24.562+00,,41.303799999999995,test
abc0026388,2023-07-31 00:14:22.622+00,,0.0,test
abc0024419,2024-02-23 13:55:19.203+00,,-980.0,real
abc0026130,2023-09-09 23:16:40.386+00,,-115.49899999999998,test
abc0026211,2023-08-01 00:14:27.551+00,,0.0,test
abc0026363,2024-01-07 00:02:23.318+00,,2.6982000000000004,test
abc0025566,2023-10-11 09:17:16.215+00,,-12.238199999999999,real
abc0026363,2024-03-23 00:21:09.115+00,,-294571.72020000004,real
abc0026435,2023-08-03 00:14:48.141+00,,0.0,test
abc0025566,2023-08-05 00:14:10.065+00,,0.0,test
abc0026468,2023-08-05 12:01:18.239+00,,-2.2406,test
abc0019163,2024-03-14 03:28:06.078+00,,-9996.17,real
abc0026475,2023-08-06 00:14:40.381+00,,0.0,real
abc0025301,2024-02-28 17:05:00.465+00,,-79.46980000000005,real
abc0026502,2023-08-24 07:45:50.643+00,,-551.3162000000001,real
abc0026348,2023-08-08 00:14:51.334+00,,0.0,real
abc0026438,2023-08-11 00:14:56.108+00,,-7.881999999999998,test
abc0026432,2023-08-08 06:42:23.484+00,,34.65,test
abc0026432,2023-08-08 02:44:24.735+00,,0.0,real
abc0026505,2023-08-24 07:45:50.417+00,,-112.4166,real
abc0020230,2023-08-09 00:11:47.188+00,,0.0,real
abc0026431,2023-08-09 00:15:07.65+00,,0.0,test
abc0022344,2024-01-03 12:51:26.044+00,,13.339999999999996,test
abc0024356,2024-03-23 04:21:45.751+00,,-2534300.8197,real
abc0023555,2023-11-27 15:37:10.65+00,,0.0,real
abc0026543,2023-08-11 00:14:59.687+00,,0.0,test
abc0026171,2023-08-12 00:14:55.999+00,,0.0,test
abc0018745,2023-08-12 18:52:24.229+00,,0.0,real
abc0024179,2023-08-13 00:13:42.196+00,,0.0,real
abc0026591,2023-08-14 00:15:01.847+00,,0.0,test
abc0022837,2023-08-14 11:53:39.001+00,,0.0,real
abc0026460,2023-08-14 15:30:11.074+00,,0.0,real
abc0018226,2023-08-14 16:11:43.044+00,,0.0,real
abc0023564,2023-08-15 10:04:36.583+00,,0.0,test
abc0017119,2023-08-16 10:38:04.821+00,,0.0,real
abc0021397,2023-08-17 00:12:27.228+00,,0.0,real
abc0026670,2023-08-18 00:15:35.421+00,,0.0,test
abc0026676,2023-08-18 10:47:29.645+00,,-6.7785,test
abc0019339,2023-08-20 04:26:10.049+00,,0.0,real
abc0026684,2023-08-21 21:22:56.351+00,,4.95,real
abc0026682,2023-08-31 15:09:28.734+00,,198.0,real
abc0026650,2023-08-21 19:43:18.183+00,,0.0,real
abc0026650,2023-08-22 00:15:10.447+00,,0.0,test
abc0026725,2023-08-22 00:15:13.487+00,,0.0,test
abc0026743,2023-08-22 08:51:19.881+00,,1.0987,test
abc0025696,2023-08-22 23:16:40.267+00,,2.97,real
abc0019713,2023-08-23 00:11:19.57+00,,0.0,real
abc0026754,2023-08-28 03:20:49.637+00,,4.4451,real
abc0026747,2024-03-23 00:21:27.326+00,,-557006.1860000001,real
abc0026714,2024-02-15 00:18:34.715+00,,0.35840000000000005,test
abc0026789,2023-08-26 00:15:04.267+00,,0.0,test
abc0026815,2023-08-27 00:15:15.646+00,,0.0,test
abc0026635,2023-08-28 11:06:35.25+00,,0.0,real
abc0026658,2023-09-13 10:38:49.671+00,,-39.04,test
abc0026818,2023-08-29 00:15:21.197+00,,0.0,test
abc0026766,2023-10-31 00:16:36.929+00,,-6.0938,test
abc0026833,2023-08-29 10:21:57.793+00,,0.0,real
abc0026836,2023-08-30 04:24:53.549+00,,-2294.0400000000004,real
abc0025834,2024-03-14 11:34:13.156+00,,100.63350000000001,test
abc0026535,2024-03-11 06:37:59.823+00,,1852.4308,test
abc0026862,2023-08-31 00:15:22.086+00,,12.968800000000002,test
abc0026887,2023-09-06 19:06:22.145+00,,-3.5045,test
abc0024306,2023-09-06 00:14:05.507+00,,0.0,test
abc0026950,2023-09-07 07:26:05.582+00,,18.9272,test
abc0023948,2023-09-13 03:50:05.016+00,,6.547199999999999,real
abc0026648,2023-09-14 00:15:22.791+00,,-11.2359,real
abc0026955,2023-09-07 00:15:48.875+00,,0.0,test
abc0025254,2024-03-12 00:31:43.705+00,,-758587.5,real
abc0026943,2023-09-09 21:50:22.127+00,,4.455,test
abc0025395,2023-12-30 14:57:04.829+00,,-2820.8511000000003,real
abc0023583,2024-03-12 09:33:04.217+00,,0.0,real
abc0026921,2023-09-18 07:08:10.838+00,,60.6023,test
abc0026768,2023-10-23 21:21:31.988+00,,-43.0017,test
abc0026925,2023-09-10 00:15:23.618+00,,0.0,test
abc0026973,2023-09-10 00:15:25.416+00,,0.0,test
abc0026878,2023-09-10 07:10:56.101+00,,-3.2830999999999997,test
abc0026978,2023-09-17 21:29:08.527+00,,32.3277,test
abc0024441,2023-09-11 07:15:12.314+00,,0.0,real
abc0026985,2023-09-11 07:21:31.714+00,,873.18,test
abc0024053,2023-09-11 08:57:55.14+00,,0.0,real
abc0026983,2023-09-11 14:04:29.375+00,,-1.7978999999999998,test
abc0012513,2023-09-12 05:43:22.965+00,,11.904,test
abc0027001,2024-03-12 02:43:15.41+00,,-3437.9500000000003,real
abc0026828,2023-09-22 15:18:14.816+00,,21.139999999999997,test
abc0026788,2023-09-28 00:16:11.604+00,,2951.8981000000003,test
abc0027003,2023-09-14 00:15:35.327+00,,0.0,test
abc0024349,2023-09-15 19:42:20.426+00,,0.0,real
abc0023609,2023-09-20 02:01:00.252+00,,0.0,real
abc0027000,2023-11-21 00:17:10.614+00,,-24.961200000000005,real
abc0027000,2023-09-18 02:51:53.548+00,,7.2467,test
abc0027007,2023-10-23 06:56:30.438+00,,-0.7172999999999999,real
abc0027008,2023-12-19 00:17:47.12+00,,-5307.1841,real
abc0027002,2023-12-15 00:17:52.359+00,,-3454.4483,real
abc0023566,2024-03-12 19:41:23.139+00,,0.0,real
abc0009854,2023-09-21 00:06:07.619+00,,0.0,test
abc0022415,2023-09-22 00:13:12.764+00,,0.0,real
abc0027071,2023-09-23 03:52:47.551+00,,1300.6433,test
abc0026828,2024-01-10 14:05:33.526+00,,-68048.2812,real
abc0023587,2023-10-10 03:41:08.693+00,,0.0,real
abc0025688,2023-10-26 15:44:08.494+00,,-98428.1,real
abc0021669,2023-09-26 00:13:04.009+00,,0.0,real
abc0027097,2023-09-27 17:38:46.379+00,,1.3986999999999998,test
abc0026546,2023-09-27 02:04:01.595+00,,-9900.0,real
abc0027109,2023-10-03 06:40:29.124+00,,2.0291,test
abc0027039,2023-09-27 03:47:45.564+00,,1.97,test
abc0018067,2023-09-27 07:52:25.358+00,,0.0,real
abc0026658,2023-09-27 07:55:57.521+00,,0.0,real
abc0025774,2023-11-08 11:36:49.957+00,,48.2328,test
abc0027013,2024-03-01 00:19:49.458+00,,-9769.8,real
abc0027114,2023-09-28 00:16:23.618+00,,0.0,test
abc0027114,2024-03-16 00:20:37.62+00,,-49823.6126,real
abc0027145,2023-09-29 22:11:05.153+00,,0.0,real
abc0026871,2023-09-30 00:15:55.59+00,,0.0,test
abc0023528,2024-01-28 12:52:19.475+00,,16.830000000001746,real
abc0027164,2023-10-02 07:21:43.262+00,,1.5169000000000001,test
abc0026853,2024-01-11 00:18:31.3+00,,-97816.18460000001,real
abc0027103,2023-10-03 00:16:09.697+00,,0.0,real
abc0027166,2023-10-03 00:16:12.1+00,,0.0,test
abc0020786,2023-10-03 07:30:37.163+00,,0.0,real
abc0026295,2023-10-03 07:30:44.398+00,,0.0,real
abc0022023,2023-10-03 09:09:48.327+00,,0.0,real
abc0016636,2023-10-03 10:34:04.155+00,,0.0,real
abc0026969,2023-10-04 00:16:05.475+00,,0.0,test
abc0027103,2023-10-04 00:16:10.818+00,,0.0,test
abc0027169,2023-10-04 00:16:13.308+00,,0.0,test
abc0027169,2024-03-23 07:43:01.934+00,,-124996.98520000001,real
abc0027105,2023-10-06 00:16:06.056+00,,0.0,test
abc0025689,2023-10-26 15:28:11.678+00,,-49009.67999999999,real
abc0027309,2023-10-14 00:16:38.377+00,,5.91,real
abc0027309,2023-10-07 00:16:24.084+00,,0.0,test
abc0027295,2023-10-10 00:16:18.334+00,,0.0,real
abc0023544,2023-10-13 07:04:11.85+00,,0.03999999999996362,real
abc0027346,2023-10-12 11:07:31.23+00,,91.76259999999999,test
abc0027102,2023-10-12 00:16:25.204+00,,0.0,test
abc0027116,2023-10-12 00:16:25.833+00,,0.0,test
abc0027318,2023-10-12 13:44:13.251+00,,1.4479,test
abc0026535,2024-02-11 09:38:16.214+00,,775.0374,real
abc0027332,2023-10-13 00:16:25.446+00,,0.0,real
abc0027342,2024-03-22 00:20:58.721+00,,-3556.5838000000003,real
abc0027343,2024-03-17 12:41:57.936+00,,388.2962,real
abc0023550,2023-10-13 06:41:29.44+00,,0.0,real
abc0016683,2023-10-21 10:48:03.886+00,,503.55920000000003,test
abc0025528,2023-11-04 13:42:31.128+00,,0.0,real
abc0025548,2023-10-18 00:46:07.864+00,,0.0,real
abc0027415,2024-03-21 14:26:29.672+00,,231.575,test
abc0027412,2023-10-31 14:41:19.237+00,,11.513499999999956,test
abc0026890,2023-10-25 03:58:34.703+00,,1559.6262000000002,test
abc0027416,2023-10-19 00:16:37.645+00,,0.0,real
abc0027143,2023-10-19 03:39:06.355+00,,0.0,real
abc0027432,2023-10-24 09:57:22.614+00,,1043.7354,test
abc0027188,2024-02-28 00:18:42.543+00,,-246922.8003,real
abc0025899,2023-10-21 00:15:59.678+00,,0.0,real
abc0027417,2023-10-21 00:16:55.644+00,,0.0,real
abc0027065,2023-10-21 04:40:58.369+00,,0.0,real
abc0026768,2024-01-30 08:10:16.871+00,,39.314499999999995,real
abc0027466,2023-10-23 00:17:00.509+00,,0.0,test
abc0027469,2023-10-23 06:13:05.975+00,,1.6547999999999998,test
abc0027076,2023-10-24 03:08:01.209+00,,-2976.0,real
abc0022761,2023-10-24 00:14:10.694+00,,0.0,real
abc0027306,2024-01-11 00:29:00.121+00,,-34733.466199999995,real
abc0027494,2023-10-25 00:17:09.703+00,,0.0,real
abc0026890,2023-10-25 12:22:08.748+00,,1.0494,real
abc0027508,2023-12-24 00:18:38.686+00,,-84.1392,real
abc0027465,2023-10-26 01:39:05.494+00,,0.0,real
abc0027094,2023-11-23 02:34:21.901+00,,897.8756000000001,test
abc0026789,2023-11-15 00:26:34.775+00,,-160149.891,real
abc0027413,2024-02-24 00:19:20.661+00,,-24170.972700000002,real
abc0027533,2023-10-30 00:17:31.981+00,,0.0,test
abc0026719,2023-10-31 00:16:35.154+00,,0.0,test
abc0027541,2023-10-31 00:17:05.063+00,,0.0,test
abc0026719,2023-10-31 02:33:17.84+00,,0.0,real
abc0023576,2023-11-01 02:00:00.052+00,,0.0,real
abc0027541,2024-03-19 00:21:21.113+00,,-992730.7341,real
abc0027441,2023-11-01 00:17:21.697+00,,0.0,real
abc0027474,2023-11-22 06:19:35.396+00,,14.067900000000002,test
abc0023533,2023-12-11 22:11:54.097+00,,0.0,real
abc0027549,2023-12-09 18:13:19.471+00,,148.8729,real
abc0027360,2024-03-04 00:31:48.144+00,,-30752.0,real
abc0027519,2023-11-01 14:24:16.331+00,,59.0901,real
abc0023539,2024-01-24 13:41:35.29+00,,0.0,real
abc0027578,2024-02-07 10:05:15.937+00,,-343.24999999999994,real
abc0027538,2024-03-22 00:21:09.045+00,,26576.4711,test
abc0027587,2023-11-03 11:10:51.215+00,,5.91,test
abc0027585,2023-11-03 00:17:27.461+00,,0.0,test
abc0026667,2023-11-03 02:12:24.596+00,,0.0,real
abc0027335,2024-02-28 12:24:04.013+00,,-358.4626,test
abc0027140,2023-11-07 05:54:58.491+00,,7.2791,real
abc0027141,2023-11-24 00:17:52.01+00,,-8391.550399999998,real
abc0024025,2023-11-08 08:04:04.561+00,,0.0,real
abc0027635,2024-01-31 03:54:30.067+00,,-1100.87,real
abc0027650,2023-11-10 08:21:47.243+00,,0.0,real
abc0027643,2024-03-15 03:27:25.216+00,,-13355.86,real
abc0027626,2023-11-11 07:15:25.592+00,,0.0,real
abc0027627,2024-03-23 00:22:08.682+00,,-43931.220199999996,real
abc0027617,2024-02-29 13:44:57.793+00,,-7966.0581999999995,real
abc0027676,2023-11-13 21:06:55.935+00,,158.25,test
abc0017459,2023-11-15 03:16:51.495+00,,0.0,real
abc0027458,2023-11-16 00:17:27.1+00,,0.0,real
abc0027538,2024-03-12 00:32:27.003+00,,-136929.454,real
abc0027678,2023-11-16 00:17:35.956+00,,0.0,test
abc0027556,2023-11-17 11:14:32.567+00,,0.0,real
abc0027713,2024-03-22 03:33:40.376+00,,-89.25380000000001,test
abc0027719,2023-11-18 00:17:42.117+00,,0.0,test
abc0027714,2023-11-24 02:59:19.628+00,,261.4783,test
abc0027563,2023-11-21 00:17:31.191+00,,-21.3457,real
abc0027094,2023-11-20 00:08:19.874+00,,0.0,real
abc0027731,2023-11-28 00:18:04.392+00,,290.9033,test
abc0027734,2024-02-27 00:19:33.143+00,,-381736.1008,real
abc0027716,2023-11-21 00:17:37.294+00,,0.0,real
abc0027738,2023-11-21 00:17:38.214+00,,0.0,real
abc0027716,2023-11-21 06:00:15.003+00,,4977.780000000001,test
abc0027132,2024-01-27 18:56:23.856+00,,6.0518,real
abc0027072,2024-03-09 00:19:51.861+00,,-110776.59150000001,real
abc0027742,2023-11-21 20:33:08.486+00,,0.0,real
abc0027675,2023-12-06 04:12:53.885+00,,-229.2388,test
abc0027645,2023-11-22 00:17:47.384+00,,0.0,test
abc0027675,2024-03-23 08:34:15.469+00,,-25064.663999999997,real
abc0027739,2023-11-22 00:17:51.295+00,,0.0,test
abc0027474,2024-02-07 11:24:50.776+00,,7558.7391,real
abc0027654,2023-11-22 12:31:06.573+00,,0.0,real
abc0027072,2023-11-23 00:17:34.671+00,,0.0,test
abc0027655,2023-11-29 00:27:35.447+00,,-410195.37200000003,real
abc0027755,2024-03-16 00:21:06.645+00,,-166788.0531,real
abc0027657,2023-12-18 12:26:32.138+00,,40.296299999999995,test
abc0027762,2023-12-05 04:06:05.829+00,,-381740.38,real
abc0027516,2024-01-05 20:11:53.938+00,,-332.45740000000006,test
abc0027695,2023-11-24 00:18:13.429+00,,0.0,real
abc0027645,2024-03-22 23:49:23.773+00,,76.9923,real
abc0026350,2023-11-29 07:54:23.139+00,,-33.0235,real
abc0027354,2024-02-17 00:19:18.994+00,,-48961.561799999996,real
abc0027339,2023-11-27 06:06:04.579+00,,9.89,test
abc0027338,2023-12-18 07:28:29.945+00,,17.9751,test
abc0027713,2023-11-29 00:18:06.351+00,,0.0,real
abc0025345,2024-03-04 06:54:31.96+00,,-15282.95,real
abc0027633,2024-02-20 03:37:45.652+00,,4880.545,test
abc0027747,2024-02-04 22:08:42.93+00,,1156.6071,test
abc0027835,2024-03-12 02:44:56.344+00,,-1809.48,real
abc0020335,2023-12-05 02:13:20.105+00,,0.0,real
abc0026953,2024-03-08 00:19:46.465+00,,-174107.0439,real
abc0027634,2023-12-06 06:18:21.458+00,,0.0,real
abc0017469,2023-12-06 13:36:10.847+00,,0.0,real
abc0027866,2024-01-11 00:19:13.599+00,,-201.1942,real
abc0027634,2023-12-07 00:18:20.847+00,,0.0,test
abc0027358,2023-12-08 02:42:07.342+00,,0.0,real
abc0027892,2023-12-10 00:18:28.571+00,,0.0,test
abc0027864,2024-02-06 12:45:14.821+00,,45.3297,real
abc0027633,2024-03-20 00:21:13.151+00,,-60727.19589999999,real
abc0027871,2023-12-11 00:18:22.064+00,,0.0,test
abc0027793,2024-03-14 00:31:49.702+00,,-8120.4592,real
abc0027106,2023-12-11 22:55:27.271+00,,0.0,real
abc0027756,2024-03-20 09:40:17.14+00,,321.95640000000003,test
abc0027919,2024-03-18 13:42:37.726+00,,-2.19,test
abc0024001,2024-03-12 08:17:57.28+00,,-16.477400000000003,real
abc0027564,2023-12-15 00:18:14.209+00,,-1799.2198,real
abc0027931,2023-12-13 10:43:17.817+00,,0.0,real
abc0027551,2023-12-14 00:18:18.225+00,,0.0,real
abc0027564,2023-12-14 00:18:18.79+00,,0.0,test
abc0027565,2023-12-14 00:18:18.844+00,,0.0,test
abc0027931,2023-12-14 00:18:34.363+00,,0.0,test
abc0027119,2024-01-24 17:17:14.122+00,,51.0947,test
abc0027943,2024-02-15 11:38:34.791+00,,117.215,test
abc0027696,2024-03-13 07:34:48.776+00,,69503.459,test
abc0027338,2023-12-16 14:04:27.608+00,,-10.2627,real
abc0027947,2024-03-14 08:39:11.505+00,,-17.138199999999998,real
abc0027947,2023-12-16 15:57:35.33+00,,6.4282,test
abc0027560,2023-12-19 00:18:08.314+00,,-1615.928,real
abc0027946,2024-01-12 01:55:35.88+00,,1348.0118,test
abc0025668,2023-12-20 16:03:47.376+00,,0.0,real
abc0026784,2024-01-04 08:12:15.842+00,,172.7169,test
abc0026784,2024-02-23 16:52:35.641+00,,5.515499999999999,real
abc0028000,2023-12-22 00:18:45.356+00,,0.0,test
abc0027558,2023-12-27 00:19:14.054+00,,-1943.2971,real
abc0028005,2024-02-15 04:20:34.182+00,,-112650.12999999999,real
abc0027832,2024-03-20 19:48:29.362+00,,-37589.079999999994,real
abc0027134,2023-12-22 17:38:45.646+00,,0.0,real
abc0027996,2024-01-11 12:23:27.139+00,,-1496.1041,test
abc0027696,2024-03-23 07:23:20.645+00,,-74854.0436,real
abc0023531,2023-12-24 04:48:31.308+00,,0.0,real
abc0018203,2023-12-24 16:35:08.529+00,,0.0,real
abc0027917,2024-03-22 03:30:29.4+00,,2333.3503,test
abc0027946,2024-03-12 00:20:52.369+00,,-11412.5647,real
abc0027990,2024-03-23 07:25:14.788+00,,-155988.452,real
abc0027988,2024-01-09 03:28:12.767+00,,0.2561,test
abc0028040,2024-01-22 16:34:22.937+00,,-490.53,real
abc0028015,2024-03-23 04:08:34.597+00,,-101585.40329999999,real
abc0027187,2024-03-22 14:34:52.719+00,,-70955.0,real
abc0027990,2023-12-29 09:54:06.908+00,,2.9548,test
abc0027376,2024-02-29 05:10:06.15+00,,175.9725,test
abc0028050,2023-12-29 01:19:32.924+00,,0.0,real
abc0027376,2024-03-20 17:45:07.305+00,,226.84859999999998,real
abc0028065,2023-12-29 13:58:41.191+00,,0.0,real
abc0027969,2024-01-04 00:19:21.476+00,,0.0,test
abc0028008,2024-01-04 00:19:23.184+00,,0.0,test
abc0027775,2024-01-04 14:54:40.831+00,,0.0794,real
abc0028114,2024-01-30 07:26:29.41+00,,86.345,test
abc0028041,2024-03-11 17:08:54.112+00,,122.43,real
abc0028115,2024-01-06 00:19:15.034+00,,0.0,test
abc0028153,2024-03-11 15:50:14.96+00,,30.7249,test
abc0027996,2024-03-23 00:22:27.267+00,,-105964.1991,real
abc0027987,2024-03-22 13:42:44.379+00,,-154932.75,real
abc0028044,2024-02-06 00:19:21.41+00,,94.88270000000001,real
abc0016631,2024-01-11 19:32:49.662+00,,0.0,real
abc0027375,2024-03-06 06:07:04.436+00,,-59.045000000000016,test
abc0028166,2024-01-12 00:19:40.59+00,,0.0,test
abc0028017,2024-01-18 06:50:05.997+00,,24.507600000000004,test
abc0028016,2024-03-22 07:52:09.431+00,,-116573.70000000001,real
abc0027691,2024-01-12 09:45:11.981+00,,0.0,real
abc0027927,2024-01-14 15:18:46.343+00,,-1.88,test
abc0028191,2024-01-14 00:19:38.649+00,,0.0,test
abc0027988,2024-02-27 00:19:44.733+00,,-28267.1565,real
abc0026728,2024-01-16 00:18:23.905+00,,0.0,test
abc0026903,2024-01-16 00:18:31.278+00,,0.0,test
abc0028161,2024-01-26 03:34:03.954+00,,-398690.49,real
abc0028168,2024-01-17 00:19:10.272+00,,0.0,test
abc0028215,2024-01-17 00:19:12.296+00,,0.0,test
abc0028176,2024-03-22 22:56:38.579+00,,-20.705799999999996,real
abc0028017,2024-03-23 08:18:14.954+00,,-126122.81319999998,real
abc0028176,2024-02-26 12:01:16.293+00,,38.1487,test
abc0028219,2024-01-18 00:19:32.76+00,,0.0,test
abc0027375,2024-01-18 07:06:46.807+00,,0.0,real
abc0027870,2024-02-02 03:03:19.555+00,,-4195.102,real
abc0027335,2024-03-19 05:42:37.796+00,,9.9099,real
abc0028200,2024-01-19 00:19:27.397+00,,0.0,test
abc0028202,2024-01-19 00:19:27.493+00,,0.0,test
abc0028221,2024-03-23 00:22:38.663+00,,-90.45179999999999,test
abc0028227,2024-01-19 00:19:28.613+00,,0.0,test
abc0026796,2024-03-23 07:54:17.029+00,,-10364.2565,real
abc0028140,2024-03-21 23:18:10.333+00,,-5049.0,real
abc0027993,2024-01-23 00:19:21.885+00,,-9857.738000000001,real
abc0028236,2024-01-20 00:19:32.539+00,,0.0,test
abc0028063,2024-03-17 22:09:10.38+00,,-26.492399999999996,test
abc0027859,2024-01-29 02:59:42.912+00,,-200.0,real
abc0028238,2024-03-22 17:17:21.396+00,,-22868.698099999998,real
abc0012953,2024-03-08 06:06:10.372+00,,-0.6310000000000016,real
abc0021907,2024-01-24 08:07:27.339+00,,0.9,real
abc0028063,2024-03-23 00:22:30.73+00,,1055.0613999999998,real
abc0021306,2024-01-26 22:35:12.051+00,,0.0,real
abc0027187,2024-01-27 00:18:59.427+00,,0.0,test
abc0028154,2024-01-27 00:19:40.985+00,,0.0,test
abc0028182,2024-02-19 09:40:13.294+00,,284.86199999999997,test
abc0028294,2024-01-27 00:19:47.218+00,,0.0,test
abc0028326,2024-01-31 11:51:11.886+00,,14.775,test
abc0028327,2024-01-30 00:19:30.952+00,,0.0,test
abc0027756,2024-03-20 13:53:52.727+00,,63624.17999999999,real
abc0028278,2024-03-07 00:29:26.26+00,,-37505.8973,real
abc0028162,2024-03-13 15:27:56.188+00,,-36349.8,real
abc0028264,2024-01-31 00:19:24.787+00,,0.0,test
abc0028332,2024-01-31 00:19:27.703+00,,0.0,real
abc0028335,2024-03-11 03:48:07.637+00,,-9446.048400000001,real
abc0027917,2024-03-20 08:04:02.159+00,,-700.9199999999998,real
abc0028363,2024-02-02 00:19:43.602+00,,0.0,test
abc0028368,2024-03-19 00:22:01.724+00,,-516.3047,real
abc0028371,2024-02-10 00:19:40.37+00,,70.14,test
abc0028370,2024-02-06 00:19:35.933+00,,1.97,test
abc0024950,2024-02-05 02:54:46.134+00,,0.0,real
abc0028335,2024-02-06 00:19:34.442+00,,0.0,test
abc0028398,2024-02-06 00:19:37.179+00,,0.0,test
abc0026994,2024-02-17 00:19:04.897+00,,-4800.2859,real
abc0027949,2024-03-12 11:49:51.506+00,,0.9702,real
abc0028401,2024-02-07 00:19:37.208+00,,0.0,test
abc0028406,2024-02-07 00:19:37.394+00,,0.0,test
abc0028407,2024-02-07 00:19:37.448+00,,0.0,real
abc0028409,2024-02-07 00:19:37.547+00,,0.0,test
abc0021594,2024-02-07 07:47:56.232+00,,0.0,real
abc0025052,2024-02-07 07:48:20.072+00,,0.0,real
abc0028297,2024-02-13 00:30:34.737+00,,-3193.0121,real
abc0027984,2024-03-13 05:46:55.821+00,,553.73,real
abc0027949,2024-03-11 11:59:24.421+00,,26.1063,test
abc0028360,2024-02-09 00:19:41.099+00,,0.0,test
abc0028424,2024-03-08 00:29:59.532+00,,-677339.0578999999,real
abc0028305,2024-02-19 08:21:07.337+00,,50.22999999999999,test
abc0028434,2024-02-16 08:02:43.522+00,,-0.09999999999999964,real
abc0026714,2024-03-07 08:23:06.802+00,,-1069.15,real
abc0028150,2024-03-18 00:33:57.491+00,,-449128.0,real
abc0028396,2024-03-01 11:41:47.587+00,,-5246.49,real
abc0025652,2024-02-15 00:17:48.965+00,,0.0,test
abc0028471,2024-02-15 00:19:51.214+00,,0.0,test
abc0028177,2024-02-28 13:35:01.338+00,,-198.42000000000002,test
abc0019166,2024-02-15 08:10:28.215+00,,0.0,real
abc0028420,2024-02-15 12:54:55.84+00,,0.0,real
abc0027688,2024-03-22 18:42:21.083+00,,-26691.64,real
abc0024761,2024-02-28 20:36:34.749+00,,-34104.0,real
abc0028492,2024-02-17 00:20:11.778+00,,0.0,test
abc0028497,2024-02-17 00:20:12.024+00,,0.0,test
